AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,HorzMethod,HorzAcy,AltVa,AltUnits,AltUnitsNm,AltDatumCd,AltMethod,AltAcy,WellDepthUnits,WellDepthUnitsNm,NatAquiferCd,NatAqfrDesc,CountryCd,CountryNm,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,SiteType,AquiferType,QwSnFlag,QwSnDesc,QwBaselineFlag,QwBaselineDesc,WlSysName,WlSnFlag,WlSnDesc,WlBaselineFlag,WlBaselineDesc,WlWellChars,WlWellCharsDesc,WlWellType,WlWellTypeDesc,WlWellPurpose,WlWellPurposeDesc,Link,WellDepth,QwSysName,QwWellChars,QwWellCharsDesc,QwWellType,QwWellTypeDesc,QwWellPurpose,QwWellPurposeDesc,WlWellPurposeNotes,Column1
TWDB,1142804.0,Texas Water Development Board,1142804,34.274167,-101.796111,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3450.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1142804&Type=GWDB,,,,,,,,,,
TWDB,2304106.0,Texas Water Development Board,Barwise Quad,33.963056,-101.591945,NAD83,GPS,+/- 0.5 Seconds,3284.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2304106&Type=GWDB,,,,,,,,,,
TWDB,2303702.0,Texas Water Development Board,Julia Lake Quad,33.906667,-101.731389,NAD83,GPS,+/- 0.5 Seconds,3312.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2303702&Type=GWDB,,,,,,,,,,
TWDB,2302504.0,Texas Water Development Board,TWDB:2302504,33.95,-101.800278,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3349.0,1,Feet,NAVD88,Global Positioning System-GPS,10m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2302504&Type=GWDB,,,,,,,,,,
TWDB,1160209.0,Texas Water Development Board,1160209,34.119722,-101.581944,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3310.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1160209&Type=GWDB,,,,,,,,,,
TWDB,1160107.0,Texas Water Development Board,1160107,34.085278,-101.622222,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3303.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1160107&Type=GWDB,,,,,,,,,,
TWDB,1157401.0,Texas Water Development Board,Halfway Quad,34.065001,-101.97,NAD83,GPS,+/- 0.5 Seconds,3487.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461502&Type=GWDB,,,,,,,,,,
TWDB,1143707.0,Texas Water Development Board,1143707,34.279167,-101.720555,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3407.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1143707&Type=GWDB,,,,,,,,,,
TWDB,1056602.0,Texas Water Development Board,1056602,34.198889,-102.040556,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3551.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1056602&Type=GWDB,,,,,,,,,,
TWDB,1142609.0,Texas Water Development Board,1142609,34.305556,-101.768055,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3462.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1142609&Type=GWDB,,,,,,,,,,
TWDB,1149904.0,Texas Water Development Board,1149904,34.159445,-101.895278,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3470.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1149904&Type=GWDB,,,,,,,,,,
TWDB,1159806.0,Texas Water Development Board,1159806,34.021111,-101.69,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3312.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1159806&Type=GWDB,,,,,,,,,,
TWDB,1056801.0,Texas Water Development Board,TWDB:1056801,34.16,-102.075555,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3552.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1056801&Type=GWDB,,,,,,,,,,
TWDB,1158901.0,Texas Water Development Board,TWDB:1158901,34.01,-101.757501,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3339.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1158901&Type=GWDB,,,,,,,,,,
TWDB,1159404.0,Texas Water Development Board,TWDB:1159404,34.08,-101.739722,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3374.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1159404&Type=GWDB,,,,,,,,,,
TWDB,1159503.0,Texas Water Development Board,TWDB:1159503,34.05,-101.682778,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3324.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1159503&Type=GWDB,,,,,,,,,,
TWDB,2312102.0,Texas Water Development Board,TWDB:2312102,33.86,-101.595278,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3252.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,189,Hale County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2312102&Type=GWDB,,,,,,,,,,
TWDB,336401.0,Texas Water Development Board,0336401,36.416944,-101.611112,NAD83,Interpolated From Topo Map,+/- 1 Second,3309.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0336401&Type=GWDB,,,,,,,,,,
TWDB,362102.0,Texas Water Development Board,0362102,36.095278,-101.363334,NAD83,Interpolated From Topo Map,+/- 1 Second,3224.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0362102&Type=GWDB,,,,,,,,,,
TWDB,336301.0,Texas Water Development Board,0336301,36.464445,-101.513612,NAD83,Interpolated from Highway or large-scale maps or with only fair location sketches,+/- 5 Seconds,3221.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0336301&Type=GWDB,,,,,,,,,,
TWDB,336501.0,Texas Water Development Board,Sunray 1 NE Quad,36.444722,-101.568055,NAD83,GPS,+/- 1 Second,3278.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0336501&Type=GWDB,,,,,,,,,,
TWDB,338901.0,Texas Water Development Board,0338901,36.396111,-101.251667,NAD83,Interpolated From Topo Map,+/- 1 Second,3062.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0338901&Type=GWDB,,,,,,,,,,
TWDB,339201.0,Texas Water Development Board,0339201,36.475833,-101.195556,NAD83,Interpolated From Topo Map,+/- 1 Second,3008.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0339201&Type=GWDB,,,,,,,,,,
TWDB,352702.0,Texas Water Development Board,0352702,36.125278,-101.619444,NAD83,Interpolated From Topo Map,+/- 1 Second,3372.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0352702&Type=GWDB,,,,,,,,,,
TWDB,352804.0,Texas Water Development Board,0352804,36.154167,-101.549722,NAD83,Interpolated From Topo Map,+/- 1 Second,3314.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0352804&Type=GWDB,,,,,,,,,,
TWDB,353201.0,Texas Water Development Board,0353201,36.248889,-101.438334,NAD83,Interpolated From Topo Map,+/- 1 Second,3188.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0353201&Type=GWDB,,,,,,,,,,
TWDB,353305.0,Texas Water Development Board,0353305,36.234445,-101.38,NAD83,Interpolated From Topo Map,+/- 1 Second,3180.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0353305&Type=GWDB,,,,,,,,,,
TWDB,353502.0,Texas Water Development Board,0353502,36.203612,-101.444167,NAD83,Interpolated From Topo Map,+/- 1 Second,3222.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0353502&Type=GWDB,,,,,,,,,,
TWDB,354501.0,Texas Water Development Board,0354501,36.168055,-101.303889,NAD83,Interpolated From Topo Map,+/- 1 Second,3151.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0354501&Type=GWDB,,,,,,,,,,
TWDB,354602.0,Texas Water Development Board,0354602,36.201389,-101.269722,NAD83,Interpolated From Topo Map,+/- 1 Second,3124.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0354602&Type=GWDB,,,,,,,,,,
TWDB,355101.0,Texas Water Development Board,0355101,36.2325,-101.228055,NAD83,Interpolated From Topo Map,+/- 1 Second,3096.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0355101&Type=GWDB,,,,,,,,,,
TWDB,355408.0,Texas Water Development Board,0355408,36.168889,-101.229167,NAD83,Interpolated From Topo Map,+/- 1 Second,3122.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0355408&Type=GWDB,,,,,,,,,,
TWDB,355409.0,Texas Water Development Board,0355409,36.199167,-101.236111,NAD83,Interpolated From Topo Map,+/- 1 Second,3103.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0355409&Type=GWDB,,,,,,,,,,
TWDB,355705.0,Texas Water Development Board,0355705,36.139722,-101.242222,NAD83,Interpolated From Topo Map,+/- 1 Second,3147.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0355705&Type=GWDB,,,,,,,,,,
TWDB,347104.0,Texas Water Development Board,0347104,36.373333,-101.220278,NAD83,Interpolated from Highway or large-scale maps or with only fair location sketches,+/- 5 Seconds,3048.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0347104&Type=GWDB,,,,,,,,,,
TWDB,346604.0,Texas Water Development Board,Kimball Quad,36.313612,-101.291389,NAD83,GPS,+/- 1 Second,3107.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0346604&Type=GWDB,,,,,,,,,,
TWDB,362203.0,Texas Water Development Board,0362203,36.124722,-101.324722,NAD83,Interpolated from Highway or large-scale maps or with only fair location sketches,+/- 5 Seconds,3183.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0362203&Type=GWDB,,,,,,,,,,
TWDB,354301.0,Texas Water Development Board,Hansford Quad Recorder,36.243333,-101.262222,NAD83,GPS,+/- 0.5 Seconds - GPS,2962.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,2,Trend,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0354301&Type=GWDB,,,,,,,,,,
TWDB,336602.0,Texas Water Development Board,0336602,36.428611,-101.531389,NAD83,Interpolated From Topo Map,+/- 1 Second,3241.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0336602&Type=GWDB,,,,,,,,,,
TWDB,337804.0,Texas Water Development Board,0337804,36.408056,-101.424722,NAD83,Interpolated From Topo Map,+/- 1 Second,3197.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0337804&Type=GWDB,,,,,,,,,,
TWDB,337901.0,Texas Water Development Board,0337901,36.400834,-101.405834,NAD83,Interpolated From Topo Map,+/- 1 Second,3172.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0337901&Type=GWDB,,,,,,,,,,
TWDB,338302.0,Texas Water Development Board,0338302,36.482778,-101.275833,NAD83,Interpolated From Topo Map,+/- 1 Second,3061.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,195,Hansford County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0338302&Type=GWDB,,,,,,,,,,
